Time Step,   1,Stress Period,   1,Sim. Time, 1.000000E+00,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    4.670668E+03,    4.303213E+02,
   FROM ZONE   2,    4.125773E+03,    0.000000E+00,    2.318313E+03,
   FROM ZONE   3,    4.097752E+02,    1.916691E+03,    0.000000E+00,
Total IN        ,    5.330616E+03,    7.068848E+03,    3.237189E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    1.486324E+02,    9.862093E+01,    9.812651E+01,
   CONSTANT HEAD,    7.250311E+02,    5.462924E+02,    8.528985E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    4.125773E+03,    4.097752E+02,
     TO ZONE   2,    4.670668E+03,    0.000000E+00,    1.916691E+03,
     TO ZONE   3,    4.303213E+02,    2.318313E+03,    0.000000E+00,
Total OUT       ,    5.974653E+03,    7.088999E+03,    3.277491E+03,
 IN-OUT         ,   -6.440370E+02,   -2.015119E+01,   -4.030196E+01,
Percent Error   ,   -1.139357E+01,   -2.846646E-01,   -1.237266E+00,
,
Time Step,   1,Stress Period, 323,Sim. Time, 3.230000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    3.412615E+03,    5.260873E+02,    5.325152E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    4.793512E+03,    4.151791E+02,
   FROM ZONE   2,    3.667476E+03,    0.000000E+00,    2.387004E+03,
   FROM ZONE   3,    4.015073E+02,    1.693982E+03,    0.000000E+00,
Total IN        ,    7.481598E+03,    7.013581E+03,    3.334698E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    6.350365E+02,    4.514662E+02,    4.506930E+02,
   CONSTANT HEAD,    7.067610E+02,    5.281511E+02,    8.295470E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    3.667476E+03,    4.015073E+02,
     TO ZONE   2,    4.793512E+03,    0.000000E+00,    1.693982E+03,
     TO ZONE   3,    4.151791E+02,    2.387004E+03,    0.000000E+00,
Total OUT       ,    6.550489E+03,    7.034097E+03,    3.375729E+03,
 IN-OUT         ,    9.311093E+02,   -2.051591E+01,   -4.103104E+01,
Percent Error   ,    1.327114E+01,   -2.920897E-01,   -1.222904E+00,
,
Time Step,   1,Stress Period, 324,Sim. Time, 3.240000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    1.726869E+02,    1.398312E+02,    1.449708E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    5.058691E+03,    4.057090E+02,
   FROM ZONE   2,    2.850835E+03,    0.000000E+00,    2.515782E+03,
   FROM ZONE   3,    3.964040E+02,    1.282310E+03,    0.000000E+00,
Total IN        ,    3.419926E+03,    6.480832E+03,    3.066462E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    1.803365E+03,    6.220097E+02,    6.207322E+02,
   CONSTANT HEAD,    6.933227E+02,    5.143740E+02,    8.113524E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    2.850835E+03,    3.964040E+02,
     TO ZONE   2,    5.058691E+03,    0.000000E+00,    1.282310E+03,
     TO ZONE   3,    4.057090E+02,    2.515782E+03,    0.000000E+00,
Total OUT       ,    7.961088E+03,    6.503001E+03,    3.110798E+03,
 IN-OUT         ,   -4.541161E+03,   -2.216884E+01,   -4.433636E+01,
Percent Error   ,   -7.980241E+01,   -3.414838E-01,   -1.435470E+00,
,
Time Step,   1,Stress Period, 325,Sim. Time, 3.250000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    4.628591E+01,    3.451352E+01,    3.448834E+01,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    5.773230E+03,    4.062658E+02,
   FROM ZONE   2,    3.517421E+03,    0.000000E+00,    2.868919E+03,
   FROM ZONE   3,    3.996793E+02,    1.612117E+03,    0.000000E+00,
Total IN        ,    3.963386E+03,    7.419860E+03,    3.309673E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    1.392223E+03,    5.431815E+02,    5.376235E+02,
   CONSTANT HEAD,    6.955420E+02,    5.165465E+02,    8.126669E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    3.517421E+03,    3.996793E+02,
     TO ZONE   2,    5.773230E+03,    0.000000E+00,    1.612117E+03,
     TO ZONE   3,    4.062658E+02,    2.868919E+03,    0.000000E+00,
Total OUT       ,    8.267260E+03,    7.446068E+03,    3.362087E+03,
 IN-OUT         ,   -4.303874E+03,   -2.620757E+01,   -5.241357E+01,
Percent Error   ,   -7.037852E+01,   -3.525858E-01,   -1.571207E+00,
,
Time Step,   1,Stress Period, 326,Sim. Time, 3.260000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    1.382301E+01,    8.348534E+00,    8.287442E+00,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    5.567226E+03,    4.067336E+02,
   FROM ZONE   2,    3.282342E+03,    0.000000E+00,    2.771174E+03,
   FROM ZONE   3,    3.991711E+02,    1.496966E+03,    0.000000E+00,
Total IN        ,    3.695336E+03,    7.072540E+03,    3.186195E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    1.511292E+03,    5.276062E+02,    5.278568E+02,
   CONSTANT HEAD,    6.957259E+02,    5.165488E+02,    8.124621E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    3.282342E+03,    3.991711E+02,
     TO ZONE   2,    5.567226E+03,    0.000000E+00,    1.496966E+03,
     TO ZONE   3,    4.067336E+02,    2.771174E+03,    0.000000E+00,
Total OUT       ,    8.180977E+03,    7.097671E+03,    3.236456E+03,
 IN-OUT         ,   -4.485641E+03,   -2.513068E+01,   -5.026027E+01,
Percent Error   ,   -7.553930E+01,   -3.546974E-01,   -1.565094E+00,
,
Time Step,   1,Stress Period, 327,Sim. Time, 3.270000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    9.841396E+01,    5.542160E+01,    5.530865E+01,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    5.563751E+03,    4.107524E+02,
   FROM ZONE   2,    3.236175E+03,    0.000000E+00,    2.764744E+03,
   FROM ZONE   3,    4.018161E+02,    1.469031E+03,    0.000000E+00,
Total IN        ,    3.736405E+03,    7.088203E+03,    3.230805E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    1.766953E+03,    5.908259E+02,    5.916916E+02,
   CONSTANT HEAD,    7.010963E+02,    5.219225E+02,    8.191938E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    3.236175E+03,    4.018161E+02,
     TO ZONE   2,    5.563751E+03,    0.000000E+00,    1.469031E+03,
     TO ZONE   3,    4.107524E+02,    2.764744E+03,    0.000000E+00,
Total OUT       ,    8.442553E+03,    7.113668E+03,    3.281732E+03,
 IN-OUT         ,   -4.706147E+03,   -2.546429E+01,   -5.092687E+01,
Percent Error   ,   -7.728325E+01,   -3.586048E-01,   -1.563964E+00,
,
Time Step,   1,Stress Period, 328,Sim. Time, 3.280000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    5.594093E+01,    2.521726E+01,    2.350031E+01,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    5.031298E+03,    4.177590E+02,
   FROM ZONE   2,    2.907470E+03,    0.000000E+00,    2.502707E+03,
   FROM ZONE   3,    4.036475E+02,    1.306339E+03,    0.000000E+00,
Total IN        ,    3.367059E+03,    6.362854E+03,    2.943966E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    7.800578E+02,    4.462441E+02,    4.503497E+02,
   CONSTANT HEAD,    7.084132E+02,    5.290840E+02,    8.289341E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    2.907470E+03,    4.036475E+02,
     TO ZONE   2,    5.031298E+03,    0.000000E+00,    1.306339E+03,
     TO ZONE   3,    4.177590E+02,    2.502707E+03,    0.000000E+00,
Total OUT       ,    6.937528E+03,    6.385505E+03,    2.989270E+03,
 IN-OUT         ,   -3.570469E+03,   -2.265157E+01,   -4.530398E+01,
Percent Error   ,   -6.929864E+01,   -3.553644E-01,   -1.527126E+00,
,
Time Step,   1,Stress Period, 329,Sim. Time, 3.290000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    4.443591E+03,    9.063097E+02,    9.061182E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    4.718546E+03,    4.069763E+02,
   FROM ZONE   2,    5.107939E+03,    0.000000E+00,    2.348077E+03,
   FROM ZONE   3,    3.959146E+02,    2.409448E+03,    0.000000E+00,
Total IN        ,    9.947445E+03,    8.034304E+03,    3.661172E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    1.878856E+02,    8.398540E+01,    8.524540E+01,
   CONSTANT HEAD,    6.942057E+02,    5.147722E+02,    8.115040E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    5.107939E+03,    3.959146E+02,
     TO ZONE   2,    4.718546E+03,    0.000000E+00,    2.409448E+03,
     TO ZONE   3,    4.069763E+02,    2.348077E+03,    0.000000E+00,
Total OUT       ,    6.007614E+03,    8.054774E+03,    3.702112E+03,
 IN-OUT         ,    3.939831E+03,   -2.047008E+01,   -4.094041E+01,
Percent Error   ,    4.938661E+01,   -2.544593E-01,   -1.112015E+00,
,
Time Step,   1,Stress Period, 330,Sim. Time, 3.300000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    4.010209E+03,    1.939817E+03,    1.942048E+03,
   CONSTANT HEAD,    0.000000E+00,    5.662081E+00,    2.233642E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    4.414893E+03,    3.878884E+02,
   FROM ZONE   2,    7.060316E+03,    0.000000E+00,    2.193809E+03,
   FROM ZONE   3,    3.818681E+02,    3.384511E+03,    0.000000E+00,
Total IN        ,    1.145239E+04,    9.744883E+03,    4.525979E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    4.304528E+01,    1.783720E+01,    1.849480E+01,
   CONSTANT HEAD,    6.659160E+02,    4.910019E+02,    7.772735E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    7.060316E+03,    3.818681E+02,
     TO ZONE   2,    4.414893E+03,    0.000000E+00,    3.384511E+03,
     TO ZONE   3,    3.878884E+02,    2.193809E+03,    0.000000E+00,
Total OUT       ,    5.511743E+03,    9.762965E+03,    4.562147E+03,
 IN-OUT         ,    5.940650E+03,   -1.808189E+01,   -3.616833E+01,
Percent Error   ,    7.003776E+01,   -1.853806E-01,   -7.959469E-01,
,
Time Step,   1,Stress Period, 331,Sim. Time, 3.310000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    5.908744E+02,    3.894565E+02,    3.947811E+02,
   CONSTANT HEAD,    0.000000E+00,    8.376484E+00,    3.254217E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    4.888276E+03,    3.806217E+02,
   FROM ZONE   2,    3.803262E+03,    0.000000E+00,    2.429811E+03,
   FROM ZONE   3,    3.788752E+02,    1.759738E+03,    0.000000E+00,
Total IN        ,    4.773011E+03,    7.045846E+03,    3.208468E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    1.805111E+03,    3.518188E+02,    3.496572E+02,
   CONSTANT HEAD,    6.552450E+02,    4.820094E+02,    7.623089E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    3.803262E+03,    3.788752E+02,
     TO ZONE   2,    4.888276E+03,    0.000000E+00,    1.759738E+03,
     TO ZONE   3,    3.806217E+02,    2.429811E+03,    0.000000E+00,
Total OUT       ,    7.729253E+03,    7.066901E+03,    3.250579E+03,
 IN-OUT         ,   -2.956241E+03,   -2.105475E+01,   -4.211101E+01,
Percent Error   ,   -4.729130E+01,   -2.983792E-01,   -1.303939E+00,
,
Time Step,   1,Stress Period, 332,Sim. Time, 3.320000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    4.292397E+01,    2.946204E+01,    3.169641E+01,
   CONSTANT HEAD,    0.000000E+00,    5.977598E+00,    2.375896E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    5.491419E+03,    3.836169E+02,
   FROM ZONE   2,    2.619223E+03,    0.000000E+00,    2.730849E+03,
   FROM ZONE   3,    3.833877E+02,    1.167105E+03,    0.000000E+00,
Total IN        ,    3.045534E+03,    6.693963E+03,    3.148538E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    2.315377E+03,    8.834514E+02,    8.808017E+02,
   CONSTANT HEAD,    6.608672E+02,    4.849351E+02,    7.662319E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    2.619223E+03,    3.833877E+02,
     TO ZONE   2,    5.491419E+03,    0.000000E+00,    1.167105E+03,
     TO ZONE   3,    3.836169E+02,    2.730849E+03,    0.000000E+00,
Total OUT       ,    8.851279E+03,    6.718458E+03,    3.197526E+03,
 IN-OUT         ,   -5.805745E+03,   -2.449463E+01,   -4.898818E+01,
Percent Error   ,   -9.760168E+01,   -3.652529E-01,   -1.543892E+00,
,
Time Step,   1,Stress Period, 333,Sim. Time, 3.330000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    2.624033E+02,    1.338457E+02,    1.297440E+02,
   CONSTANT HEAD,    0.000000E+00,    9.935778E+00,    3.823380E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    4.337920E+03,    3.795513E+02,
   FROM ZONE   2,    2.705530E+03,    0.000000E+00,    2.162072E+03,
   FROM ZONE   3,    3.760857E+02,    1.212353E+03,    0.000000E+00,
Total IN        ,    3.344019E+03,    5.694055E+03,    2.675190E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    1.368230E+03,    3.659627E+02,    3.678120E+02,
   CONSTANT HEAD,    6.520664E+02,    4.788468E+02,    7.556518E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    2.705530E+03,    3.760857E+02,
     TO ZONE   2,    4.337920E+03,    0.000000E+00,    1.212353E+03,
     TO ZONE   3,    3.795513E+02,    2.162072E+03,    0.000000E+00,
Total OUT       ,    6.737768E+03,    5.712411E+03,    2.711902E+03,
 IN-OUT         ,   -3.393749E+03,   -1.835618E+01,   -3.671173E+01,
Percent Error   ,   -6.732436E+01,   -3.218557E-01,   -1.362952E+00,
,
Time Step,   1,Stress Period, 334,Sim. Time, 3.340000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    1.174090E+03,    7.015539E+02,    6.915803E+02,
   CONSTANT HEAD,    0.000000E+00,    1.779766E+01,    6.717680E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    3.007073E+03,    3.685023E+02,
   FROM ZONE   2,    3.254637E+03,    0.000000E+00,    1.498819E+03,
   FROM ZONE   3,    3.631608E+02,    1.486635E+03,    0.000000E+00,
Total IN        ,    4.791888E+03,    5.213060E+03,    2.565619E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    5.078145E+01,    6.300621E+00,    6.458276E+00,
   CONSTANT HEAD,    6.321885E+02,    4.643760E+02,    7.315111E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    3.254637E+03,    3.631608E+02,
     TO ZONE   2,    3.007073E+03,    0.000000E+00,    1.486635E+03,
     TO ZONE   3,    3.685023E+02,    1.498819E+03,    0.000000E+00,
Total OUT       ,    4.058545E+03,    5.224133E+03,    2.587766E+03,
 IN-OUT         ,    7.333425E+02,   -1.107252E+01,   -2.214686E+01,
Percent Error   ,    1.657190E+01,   -2.121742E-01,   -8.595074E-01,
,
Time Step,   1,Stress Period, 335,Sim. Time, 3.350000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    1.578664E+03,    1.026295E+03,    1.021833E+03,
   CONSTANT HEAD,    0.000000E+00,    1.944370E+01,    7.334767E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    3.260278E+03,    3.649170E+02,
   FROM ZONE   2,    4.179380E+03,    0.000000E+00,    1.621226E+03,
   FROM ZONE   3,    3.617344E+02,    1.948803E+03,    0.000000E+00,
Total IN        ,    6.119778E+03,    6.254820E+03,    3.015311E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    2.302614E+02,    7.119983E+00,    6.973544E+00,
   CONSTANT HEAD,    6.272679E+02,    4.594698E+02,    7.225545E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    4.179380E+03,    3.617344E+02,
     TO ZONE   2,    3.260278E+03,    0.000000E+00,    1.948803E+03,
     TO ZONE   3,    3.649170E+02,    1.621226E+03,    0.000000E+00,
Total OUT       ,    4.482724E+03,    6.267196E+03,    3.040066E+03,
 IN-OUT         ,    1.637054E+03,   -1.237624E+01,   -2.475461E+01,
Percent Error   ,    3.088052E+01,   -1.976716E-01,   -8.176074E-01,
,
Time Step,   1,Stress Period, 336,Sim. Time, 3.360000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    4.865020E+02,    3.008108E+02,    3.066154E+02,
   CONSTANT HEAD,    0.000000E+00,    1.676381E+01,    6.357002E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    4.138632E+03,    3.694683E+02,
   FROM ZONE   2,    2.972269E+03,    0.000000E+00,    2.055726E+03,
   FROM ZONE   3,    3.681207E+02,    1.349184E+03,    0.000000E+00,
Total IN        ,    3.826892E+03,    5.805391E+03,    2.738167E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    5.397255E+02,    3.299053E+02,    3.257396E+02,
   CONSTANT HEAD,    6.342593E+02,    4.647580E+02,    7.296593E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    2.972269E+03,    3.681207E+02,
     TO ZONE   2,    4.138632E+03,    0.000000E+00,    1.349184E+03,
     TO ZONE   3,    3.694683E+02,    2.055726E+03,    0.000000E+00,
Total OUT       ,    5.682085E+03,    5.822659E+03,    2.772704E+03,
 IN-OUT         ,   -1.855193E+03,   -1.726824E+01,   -3.453646E+01,
Percent Error   ,   -3.901983E+01,   -2.970101E-01,   -1.253394E+00,
,
Time Step,   1,Stress Period, 337,Sim. Time, 3.370000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    4.302761E+02,    2.843064E+02,    2.876723E+02,
   CONSTANT HEAD,    0.000000E+00,    1.214181E+01,    4.648117E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    4.571460E+03,    3.764664E+02,
   FROM ZONE   2,    3.505212E+03,    0.000000E+00,    2.270185E+03,
   FROM ZONE   3,    3.751350E+02,    1.610816E+03,    0.000000E+00,
Total IN        ,    4.310623E+03,    6.478724E+03,    2.938971E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    9.084736E+02,    2.495314E+02,    2.489436E+02,
   CONSTANT HEAD,    6.473591E+02,    4.733940E+02,    7.432745E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    3.505212E+03,    3.751350E+02,
     TO ZONE   2,    4.571460E+03,    0.000000E+00,    1.610816E+03,
     TO ZONE   3,    3.764664E+02,    2.270185E+03,    0.000000E+00,
Total OUT       ,    6.503759E+03,    6.498322E+03,    2.978169E+03,
 IN-OUT         ,   -2.193137E+03,   -1.959782E+01,   -3.919714E+01,
Percent Error   ,   -4.055963E+01,   -3.020383E-01,   -1.324868E+00,
,
Time Step,   1,Stress Period, 338,Sim. Time, 3.380000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    4.042912E+02,    2.983205E+02,    2.995362E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    5.813457E+03,    4.003280E+02,
   FROM ZONE   2,    3.886453E+03,    0.000000E+00,    2.890670E+03,
   FROM ZONE   3,    3.959539E+02,    1.800564E+03,    0.000000E+00,
Total IN        ,    4.686698E+03,    7.912341E+03,    3.590534E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    1.281952E+03,    6.603820E+02,    6.598072E+02,
   CONSTANT HEAD,    6.856499E+02,    5.012221E+02,    7.869830E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    3.886453E+03,    3.959539E+02,
     TO ZONE   2,    5.813457E+03,    0.000000E+00,    1.800564E+03,
     TO ZONE   3,    4.003280E+02,    2.890670E+03,    0.000000E+00,
Total OUT       ,    8.181387E+03,    7.938727E+03,    3.643308E+03,
 IN-OUT         ,   -3.494689E+03,   -2.638569E+01,   -5.277445E+01,
Percent Error   ,   -5.431560E+01,   -3.329200E-01,   -1.459099E+00,
,
Time Step,   1,Stress Period, 339,Sim. Time, 3.390000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    1.787706E+01,    8.548922E+00,    8.535154E+00,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    5.544033E+03,    4.229730E+02,
   FROM ZONE   2,    2.457744E+03,    0.000000E+00,    2.759033E+03,
   FROM ZONE   3,    4.095488E+02,    1.083466E+03,    0.000000E+00,
Total IN        ,    2.885170E+03,    6.636048E+03,    3.190541E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    1.192328E+03,    9.088682E+02,    9.158958E+02,
   CONSTANT HEAD,    7.180964E+02,    5.352486E+02,    8.313221E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    2.457744E+03,    4.095488E+02,
     TO ZONE   2,    5.544033E+03,    0.000000E+00,    1.083466E+03,
     TO ZONE   3,    4.229730E+02,    2.759033E+03,    0.000000E+00,
Total OUT       ,    7.877430E+03,    6.660894E+03,    3.240233E+03,
 IN-OUT         ,   -4.992260E+03,   -2.484592E+01,   -4.969152E+01,
Percent Error   ,   -9.277052E+01,   -3.737088E-01,   -1.545429E+00,
,
Time Step,   1,Stress Period, 340,Sim. Time, 3.400000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    7.751998E+02,    4.887823E+02,    4.830779E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
   FROM ZONE   1,    0.000000E+00,    4.698643E+03,    4.365795E+02,
   FROM ZONE   2,    3.799839E+03,    0.000000E+00,    2.343778E+03,
   FROM ZONE   3,    4.144757E+02,    1.757677E+03,    0.000000E+00,
Total IN        ,    4.989514E+03,    6.945102E+03,    3.263435E+03,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    3.107938E+02,    2.679100E+02,    2.739249E+02,
   CONSTANT HEAD,    7.351603E+02,    5.536157E+02,    8.574384E+02,
     TO ZONE   0,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   1,    0.000000E+00,    3.799839E+03,    4.144757E+02,
     TO ZONE   2,    4.698643E+03,    0.000000E+00,    1.757677E+03,
     TO ZONE   3,    4.365795E+02,    2.343778E+03,    0.000000E+00,
Total OUT       ,    6.181177E+03,    6.965142E+03,    3.303516E+03,
 IN-OUT         ,   -1.191662E+03,   -2.004009E+01,   -4.008081E+01,
Percent Error   ,   -2.133552E+01,   -2.881343E-01,   -1.220682E+00,
,
Time Step,   1,Stress Period, 341,Sim. Time, 3.410000E+02,Freyberg,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    1.307748E+03,    8.657522E+02,    8.641498E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
