Time Step,   1,Stress Period,   1,Sim. Time, 1.000000E+00,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    1.684130E+03,    1.674506E+03,    1.645636E+03,
   FROM ZONE   0,    6.668087E+03,    7.911952E+03,    1.031737E+04,
   FROM ZONE   1,    0.000000E+00,    7.253357E+03,    5.980326E+03,
   FROM ZONE   2,    6.987202E+03,    0.000000E+00,    6.642546E+03,
   FROM ZONE   3,    6.174254E+03,    6.317734E+03,    0.000000E+00,
Total IN        ,    2.283180E+04,    2.484568E+04,    2.640193E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    7.536000E+02,    4.463751E+02,    5.061364E+02,
   CONSTANT HEAD,    3.306277E+02,    6.580955E+02,    5.563023E+02,
           WELLS,    8.584415E+02,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    4.603663E+01,    0.000000E+00,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    7.655482E+03,    1.006542E+04,    1.284749E+04,
     TO ZONE   1,    0.000000E+00,    6.987202E+03,    6.174254E+03,
     TO ZONE   2,    7.253357E+03,    0.000000E+00,    6.317734E+03,
     TO ZONE   3,    5.980326E+03,    6.642546E+03,    0.000000E+00,
Total OUT       ,    2.283183E+04,    2.484568E+04,    2.640192E+04,
 IN-OUT         ,   -2.975925E-02,   -1.316298E-03,    5.501633E-03,
Percent Error   ,   -1.303411E-04,   -5.297896E-06,    2.083800E-05,
,
Time Step,   1,Stress Period,  67,Sim. Time, 6.700000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    9.358408E+02,    8.144427E+02,    9.716330E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    1.455277E+03,    1.446961E+03,    1.422013E+03,
   FROM ZONE   0,    5.971478E+03,    7.129032E+03,    8.856640E+03,
   FROM ZONE   1,    0.000000E+00,    6.652694E+03,    5.705042E+03,
   FROM ZONE   2,    6.385940E+03,    0.000000E+00,    6.053957E+03,
   FROM ZONE   3,    5.772856E+03,    5.994723E+03,    0.000000E+00,
Total IN        ,    2.052139E+04,    2.203785E+04,    2.300929E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    5.424194E+02,    4.753592E+02,    5.563120E+02,
   CONSTANT HEAD,    3.273128E+02,    6.520084E+02,    5.492080E+02,
           WELLS,    3.370913E+02,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    6.956857E+03,    8.470633E+03,    1.013624E+04,
     TO ZONE   1,    0.000000E+00,    6.385940E+03,    5.772856E+03,
     TO ZONE   2,    6.652694E+03,    0.000000E+00,    5.994723E+03,
     TO ZONE   3,    5.705042E+03,    6.053957E+03,    0.000000E+00,
Total OUT       ,    2.052142E+04,    2.203790E+04,    2.300933E+04,
 IN-OUT         ,   -2.393088E-02,   -4.533217E-02,   -4.919001E-02,
Percent Error   ,   -1.166142E-04,   -2.057012E-04,   -2.137831E-04,
,
Time Step,   1,Stress Period,  68,Sim. Time, 6.800000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    6.598446E+02,    4.987739E+02,    6.224520E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    1.283506E+03,    1.276171E+03,    1.254168E+03,
   FROM ZONE   0,    5.882328E+03,    5.750475E+03,    6.398452E+03,
   FROM ZONE   1,    0.000000E+00,    5.841708E+03,    5.320453E+03,
   FROM ZONE   2,    5.864762E+03,    0.000000E+00,    4.565110E+03,
   FROM ZONE   3,    5.589519E+03,    5.071494E+03,    0.000000E+00,
Total IN        ,    1.927996E+04,    1.843862E+04,    1.816064E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    4.933437E+02,    7.374457E+02,    7.685395E+02,
   CONSTANT HEAD,    3.226510E+02,    6.440015E+02,    5.401076E+02,
           WELLS,    1.007048E+03,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    6.294751E+03,    6.627303E+03,    6.190976E+03,
     TO ZONE   1,    0.000000E+00,    5.864762E+03,    5.589519E+03,
     TO ZONE   2,    5.841708E+03,    0.000000E+00,    5.071494E+03,
     TO ZONE   3,    5.320453E+03,    4.565110E+03,    0.000000E+00,
Total OUT       ,    1.927996E+04,    1.843862E+04,    1.816064E+04,
 IN-OUT         ,    4.289535E-03,   -1.228406E-03,   -1.813956E-04,
Percent Error   ,    2.224868E-05,   -6.662133E-06,   -9.988392E-07,
,
Time Step,   1,Stress Period,  69,Sim. Time, 6.900000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    4.197355E+02,    2.979365E+02,    3.763284E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    1.742405E+03,    1.732448E+03,    1.702578E+03,
   FROM ZONE   0,    6.032862E+03,    5.342304E+03,    6.183885E+03,
   FROM ZONE   1,    0.000000E+00,    5.383937E+03,    5.203757E+03,
   FROM ZONE   2,    5.832996E+03,    0.000000E+00,    4.317934E+03,
   FROM ZONE   3,    5.524402E+03,    4.860461E+03,    0.000000E+00,
Total IN        ,    1.955240E+04,    1.761709E+04,    1.778448E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    7.873999E+02,    8.215528E+02,    8.524903E+02,
   CONSTANT HEAD,    3.310911E+02,    6.577628E+02,    5.535175E+02,
           WELLS,    1.900338E+03,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    5.945871E+03,    5.986960E+03,    5.993621E+03,
     TO ZONE   1,    0.000000E+00,    5.832996E+03,    5.524402E+03,
     TO ZONE   2,    5.383937E+03,    0.000000E+00,    4.860461E+03,
     TO ZONE   3,    5.203757E+03,    4.317934E+03,    0.000000E+00,
Total OUT       ,    1.955239E+04,    1.761721E+04,    1.778449E+04,
 IN-OUT         ,    6.925574E-03,   -1.186827E-01,   -8.615428E-03,
Percent Error   ,    3.542059E-05,   -6.736770E-04,   -4.844350E-05,
,
Time Step,   1,Stress Period,  70,Sim. Time, 7.000000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    6.721182E+02,    5.655166E+02,    5.727814E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    2.078161E+03,    2.066286E+03,    2.030660E+03,
   FROM ZONE   0,    7.855319E+03,    5.698216E+03,    6.642412E+03,
   FROM ZONE   1,    0.000000E+00,    5.988898E+03,    5.651964E+03,
   FROM ZONE   2,    6.943526E+03,    0.000000E+00,    4.863991E+03,
   FROM ZONE   3,    6.430251E+03,    5.620584E+03,    0.000000E+00,
Total IN        ,    2.397938E+04,    1.993950E+04,    1.976181E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    6.471889E+02,    6.920350E+02,    7.481333E+02,
   CONSTANT HEAD,    3.446581E+02,    6.800445E+02,    5.764801E+02,
           WELLS,    4.923819E+03,    0.000000E+00,    0.000000E+00,
          DRAINS,    4.758514E+01,    5.764782E+01,    0.000000E+00,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    6.375399E+03,    6.702513E+03,    6.386366E+03,
     TO ZONE   1,    0.000000E+00,    6.943526E+03,    6.430251E+03,
     TO ZONE   2,    5.988898E+03,    0.000000E+00,    5.620584E+03,
     TO ZONE   3,    5.651964E+03,    4.863991E+03,    0.000000E+00,
Total OUT       ,    2.397951E+04,    1.993976E+04,    1.976182E+04,
 IN-OUT         ,   -1.352691E-01,   -2.566447E-01,   -7.274713E-03,
Percent Error   ,   -5.641044E-04,   -1.287109E-03,   -3.681197E-05,
,
Time Step,   1,Stress Period,  71,Sim. Time, 7.100000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    3.648645E+02,    2.620034E+02,    3.151200E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    1.783552E+03,    1.773360E+03,    1.742785E+03,
   FROM ZONE   0,    6.623522E+03,    5.370399E+03,    6.073045E+03,
   FROM ZONE   1,    0.000000E+00,    5.657317E+03,    5.322870E+03,
   FROM ZONE   2,    6.168581E+03,    0.000000E+00,    4.215648E+03,
   FROM ZONE   3,    5.765567E+03,    5.099094E+03,    0.000000E+00,
Total IN        ,    2.070609E+04,    1.816217E+04,    1.766947E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    5.309239E+02,    5.523573E+02,    5.640017E+02,
   CONSTANT HEAD,    3.470193E+02,    6.838304E+02,    5.810296E+02,
           WELLS,    2.587300E+03,    0.000000E+00,    0.000000E+00,
          DRAINS,    7.249997E+01,    1.739286E+02,    0.000000E+00,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    6.188182E+03,    6.367901E+03,    5.659776E+03,
     TO ZONE   1,    0.000000E+00,    6.168581E+03,    5.765567E+03,
     TO ZONE   2,    5.657317E+03,    0.000000E+00,    5.099094E+03,
     TO ZONE   3,    5.322870E+03,    4.215648E+03,    0.000000E+00,
Total OUT       ,    2.070611E+04,    1.816225E+04,    1.766947E+04,
 IN-OUT         ,   -2.629093E-02,   -7.160244E-02,    2.222450E-04,
Percent Error   ,   -1.269719E-04,   -3.942386E-04,    1.257791E-06,
,
Time Step,   1,Stress Period,  72,Sim. Time, 7.200000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    3.690699E+02,    2.934069E+02,    2.936376E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    2.182682E+03,    2.170209E+03,    2.132792E+03,
   FROM ZONE   0,    5.324699E+03,    5.156448E+03,    5.763761E+03,
   FROM ZONE   1,    0.000000E+00,    5.610610E+03,    5.037717E+03,
   FROM ZONE   2,    5.466741E+03,    0.000000E+00,    3.912470E+03,
   FROM ZONE   3,    5.320466E+03,    4.676391E+03,    0.000000E+00,
Total IN        ,    1.866366E+04,    1.790707E+04,    1.714038E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    1.122295E+03,    1.107028E+03,    1.117090E+03,
   CONSTANT HEAD,    3.469060E+02,    6.853487E+02,    5.829988E+02,
           WELLS,    5.223936E+02,    0.000000E+00,    0.000000E+00,
          DRAINS,    1.500508E+02,    2.928670E+02,    0.000000E+00,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    5.873560E+03,    6.442572E+03,    5.443782E+03,
     TO ZONE   1,    0.000000E+00,    5.466741E+03,    5.320466E+03,
     TO ZONE   2,    5.610610E+03,    0.000000E+00,    4.676391E+03,
     TO ZONE   3,    5.037717E+03,    3.912470E+03,    0.000000E+00,
Total OUT       ,    1.866353E+04,    1.790703E+04,    1.714073E+04,
 IN-OUT         ,    1.262264E-01,    3.695953E-02,   -3.484329E-01,
Percent Error   ,    6.763240E-04,    2.063966E-04,   -2.032799E-03,
,
Time Step,   1,Stress Period,  73,Sim. Time, 7.300000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    3.739263E+02,    3.207456E+02,    3.739466E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    1.575803E+03,    1.566798E+03,    1.539785E+03,
   FROM ZONE   0,    4.922055E+03,    5.062329E+03,    5.790880E+03,
   FROM ZONE   1,    0.000000E+00,    5.209978E+03,    4.714280E+03,
   FROM ZONE   2,    5.090573E+03,    0.000000E+00,    3.943184E+03,
   FROM ZONE   3,    4.979292E+03,    4.516843E+03,    0.000000E+00,
Total IN        ,    1.694165E+04,    1.667669E+04,    1.636207E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    7.133071E+02,    6.677121E+02,    6.705223E+02,
   CONSTANT HEAD,    3.352928E+02,    6.661479E+02,    5.636435E+02,
           WELLS,    1.914569E+02,    0.000000E+00,    0.000000E+00,
          DRAINS,    1.341750E+02,    2.765546E+02,    0.000000E+00,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    5.643280E+03,    6.032565E+03,    5.631834E+03,
     TO ZONE   1,    0.000000E+00,    5.090573E+03,    4.979292E+03,
     TO ZONE   2,    5.209978E+03,    0.000000E+00,    4.516843E+03,
     TO ZONE   3,    4.714280E+03,    3.943184E+03,    0.000000E+00,
Total OUT       ,    1.694177E+04,    1.667674E+04,    1.636213E+04,
 IN-OUT         ,   -1.199301E-01,   -4.371841E-02,   -5.953145E-02,
Percent Error   ,   -7.078987E-04,   -2.621524E-04,   -3.638374E-04,
,
Time Step,   1,Stress Period,  74,Sim. Time, 7.400000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    5.357553E+02,    4.459569E+02,    5.119548E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    9.446117E+02,    9.392139E+02,    9.230205E+02,
   FROM ZONE   0,    5.630935E+03,    4.935796E+03,    5.707206E+03,
   FROM ZONE   1,    0.000000E+00,    4.703413E+03,    4.581334E+03,
   FROM ZONE   2,    5.122191E+03,    0.000000E+00,    3.784654E+03,
   FROM ZONE   3,    5.012197E+03,    4.311548E+03,    0.000000E+00,
Total IN        ,    1.724569E+04,    1.533593E+04,    1.550817E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    2.912165E+02,    2.692726E+02,    2.161971E+02,
   CONSTANT HEAD,    3.258272E+02,    6.487286E+02,    5.455552E+02,
           WELLS,    1.334673E+03,    0.000000E+00,    0.000000E+00,
          DRAINS,    1.022803E+02,    2.290815E+02,    0.000000E+00,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    5.906932E+03,    5.282000E+03,    5.422672E+03,
     TO ZONE   1,    0.000000E+00,    5.122191E+03,    5.012197E+03,
     TO ZONE   2,    4.703413E+03,    0.000000E+00,    4.311548E+03,
     TO ZONE   3,    4.581334E+03,    3.784654E+03,    0.000000E+00,
Total OUT       ,    1.724568E+04,    1.533593E+04,    1.550817E+04,
 IN-OUT         ,    1.244940E-02,   -5.042749E-04,    1.146395E-03,
Percent Error   ,    7.218851E-05,   -3.288193E-06,    7.392200E-06,
,
Time Step,   1,Stress Period,  75,Sim. Time, 7.500000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    4.616369E+02,    3.904341E+02,    4.482369E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    9.223994E+02,    9.171285E+02,    9.013160E+02,
   FROM ZONE   0,    5.709484E+03,    4.872152E+03,    5.651252E+03,
   FROM ZONE   1,    0.000000E+00,    4.672463E+03,    4.578579E+03,
   FROM ZONE   2,    5.148587E+03,    0.000000E+00,    3.736449E+03,
   FROM ZONE   3,    5.034686E+03,    4.301485E+03,    0.000000E+00,
Total IN        ,    1.727679E+04,    1.515366E+04,    1.531583E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    1.496214E+02,    1.527561E+02,    1.398619E+02,
   CONSTANT HEAD,    3.250025E+02,    6.461979E+02,    5.423497E+02,
           WELLS,    1.529885E+03,    0.000000E+00,    0.000000E+00,
          DRAINS,    1.103749E+02,    2.219539E+02,    0.000000E+00,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    5.910751E+03,    5.247668E+03,    5.297368E+03,
     TO ZONE   1,    0.000000E+00,    5.148587E+03,    5.034686E+03,
     TO ZONE   2,    4.672463E+03,    0.000000E+00,    4.301485E+03,
     TO ZONE   3,    4.578579E+03,    3.736449E+03,    0.000000E+00,
Total OUT       ,    1.727668E+04,    1.515361E+04,    1.531575E+04,
 IN-OUT         ,    1.167345E-01,    5.072215E-02,    8.184618E-02,
Percent Error   ,    6.756745E-04,    3.347193E-04,    5.343908E-04,
,
Time Step,   1,Stress Period,  76,Sim. Time, 7.600000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    3.810461E+02,    3.005260E+02,    3.273765E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    1.394758E+03,    1.386788E+03,    1.362878E+03,
   FROM ZONE   0,    5.548010E+03,    4.719111E+03,    5.481448E+03,
   FROM ZONE   1,    0.000000E+00,    4.774907E+03,    4.617747E+03,
   FROM ZONE   2,    5.164396E+03,    0.000000E+00,    3.607716E+03,
   FROM ZONE   3,    5.052968E+03,    4.366926E+03,    0.000000E+00,
Total IN        ,    1.754118E+04,    1.554826E+04,    1.539716E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    3.815753E+02,    3.601855E+02,    4.155515E+02,
   CONSTANT HEAD,    3.317779E+02,    6.576184E+02,    5.536499E+02,
           WELLS,    1.637772E+03,    0.000000E+00,    0.000000E+00,
          DRAINS,    1.658263E+02,    2.730934E+02,    2.378235E+01,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    5.631594E+03,    5.485262E+03,    4.984348E+03,
     TO ZONE   1,    0.000000E+00,    5.164396E+03,    5.052968E+03,
     TO ZONE   2,    4.774907E+03,    0.000000E+00,    4.366926E+03,
     TO ZONE   3,    4.617747E+03,    3.607716E+03,    0.000000E+00,
Total OUT       ,    1.754120E+04,    1.554827E+04,    1.539723E+04,
 IN-OUT         ,   -2.085957E-02,   -1.161644E-02,   -6.099151E-02,
Percent Error   ,   -1.189177E-04,   -7.471210E-05,   -3.961209E-04,
,
Time Step,   1,Stress Period,  77,Sim. Time, 7.700000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    1.820610E+02,    1.353252E+02,    1.550391E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    1.910440E+03,    1.899523E+03,    1.866773E+03,
   FROM ZONE   0,    5.307905E+03,    4.711970E+03,    5.544611E+03,
   FROM ZONE   1,    0.000000E+00,    4.713072E+03,    4.553857E+03,
   FROM ZONE   2,    5.009227E+03,    0.000000E+00,    3.670240E+03,
   FROM ZONE   3,    4.947106E+03,    4.369226E+03,    0.000000E+00,
Total IN        ,    1.735674E+04,    1.582912E+04,    1.579052E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    8.025187E+02,    7.092896E+02,    8.088007E+02,
   CONSTANT HEAD,    3.444126E+02,    6.789830E+02,    5.757963E+02,
           WELLS,    1.200831E+03,    0.000000E+00,    0.000000E+00,
          DRAINS,    2.242948E+02,    4.187949E+02,    8.647762E+01,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    5.518399E+03,    5.342994E+03,    5.003177E+03,
     TO ZONE   1,    0.000000E+00,    5.009227E+03,    4.947106E+03,
     TO ZONE   2,    4.713072E+03,    0.000000E+00,    4.369226E+03,
     TO ZONE   3,    4.553857E+03,    3.670240E+03,    0.000000E+00,
Total OUT       ,    1.735739E+04,    1.582953E+04,    1.579058E+04,
 IN-OUT         ,   -6.465550E-01,   -4.125726E-01,   -6.347464E-02,
Percent Error   ,   -3.725025E-03,   -2.606382E-03,   -4.019786E-04,
,
Time Step,   1,Stress Period,  78,Sim. Time, 7.800000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    2.487043E+02,    1.971143E+02,    2.259629E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    1.503536E+03,    1.494945E+03,    1.469170E+03,
   FROM ZONE   0,    5.413430E+03,    4.653355E+03,    5.566770E+03,
   FROM ZONE   1,    0.000000E+00,    4.671815E+03,    4.436072E+03,
   FROM ZONE   2,    4.956490E+03,    0.000000E+00,    3.595464E+03,
   FROM ZONE   3,    4.943052E+03,    4.223584E+03,    0.000000E+00,
Total IN        ,    1.706521E+04,    1.524081E+04,    1.529344E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    3.472871E+02,    2.795362E+02,    3.319204E+02,
   CONSTANT HEAD,    3.467809E+02,    6.823633E+02,    5.800597E+02,
           WELLS,    1.395000E+03,    0.000000E+00,    0.000000E+00,
          DRAINS,    2.413048E+02,    4.483069E+02,    8.791667E+01,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    5.627227E+03,    5.278691E+03,    5.126971E+03,
     TO ZONE   1,    0.000000E+00,    4.956490E+03,    4.943052E+03,
     TO ZONE   2,    4.671815E+03,    0.000000E+00,    4.223584E+03,
     TO ZONE   3,    4.436072E+03,    3.595464E+03,    0.000000E+00,
Total OUT       ,    1.706549E+04,    1.524085E+04,    1.529350E+04,
 IN-OUT         ,   -2.746278E-01,   -3.714662E-02,   -6.593381E-02,
Percent Error   ,   -1.609271E-03,   -2.437309E-04,   -4.311239E-04,
,
Time Step,   1,Stress Period,  79,Sim. Time, 7.900000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    3.555083E+02,    3.005463E+02,    3.254441E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    1.289793E+03,    1.282422E+03,    1.260312E+03,
   FROM ZONE   0,    5.369106E+03,    4.720907E+03,    5.496152E+03,
   FROM ZONE   1,    0.000000E+00,    4.712825E+03,    4.438619E+03,
   FROM ZONE   2,    4.923185E+03,    0.000000E+00,    3.586266E+03,
   FROM ZONE   3,    4.905149E+03,    4.281278E+03,    0.000000E+00,
Total IN        ,    1.684274E+04,    1.529798E+04,    1.510679E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    2.094040E+02,    1.604613E+02,    1.943433E+02,
   CONSTANT HEAD,    3.443822E+02,    6.781273E+02,    5.762397E+02,
           WELLS,    1.170723E+03,    0.000000E+00,    0.000000E+00,
          DRAINS,    2.536470E+02,    4.265690E+02,    8.312115E+01,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    5.713180E+03,    5.523303E+03,    5.066634E+03,
     TO ZONE   1,    0.000000E+00,    4.923185E+03,    4.905149E+03,
     TO ZONE   2,    4.712825E+03,    0.000000E+00,    4.281278E+03,
     TO ZONE   3,    4.438619E+03,    3.586266E+03,    0.000000E+00,
Total OUT       ,    1.684278E+04,    1.529791E+04,    1.510676E+04,
 IN-OUT         ,   -3.952465E-02,    6.696960E-02,    2.805680E-02,
Percent Error   ,   -2.346685E-04,    4.377686E-04,    1.857233E-04,
,
Time Step,   1,Stress Period,  80,Sim. Time, 8.000000E+01,,
                ,  ZONE   1      ,  ZONE   2      ,  ZONE   3      ,
                ,    IN          ,    IN          ,    IN          ,
         STORAGE,    3.548893E+02,    2.863149E+02,    3.034278E+02,
   CONSTANT HEAD,    0.000000E+00,    0.000000E+00,    0.000000E+00,
           WELLS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
          DRAINS,    0.000000E+00,    0.000000E+00,    0.000000E+00,
        RECHARGE,    1.454902E+03,    1.446588E+03,    1.421647E+03,
   FROM ZONE   0,    5.063633E+03,    4.776602E+03,    5.485108E+03,
   FROM ZONE   1,    0.000000E+00,    4.900004E+03,    4.434311E+03,
   FROM ZONE   2,    4.845379E+03,    0.000000E+00,    3.738238E+03,
   FROM ZONE   3,    4.893455E+03,    4.353583E+03,    0.000000E+00,
Total IN        ,    1.661226E+04,    1.576309E+04,    1.538273E+04,
                ,   OUT          ,   OUT          ,   OUT          ,
         STORAGE,    3.896185E+02,    3.119131E+02,    3.775601E+02,
   CONSTANT HEAD,    3.414237E+02,    6.739598E+02,    5.720863E+02,
           WELLS,    6.539941E+02,    0.000000E+00,    0.000000E+00,
          DRAINS,    3.186145E+02,    4.597194E+02,    8.738129E+01,
        RECHARGE,    0.000000E+00,    0.000000E+00,    0.000000E+00,
     TO ZONE   0,    5.574378E+03,    5.733883E+03,    5.098668E+03,
     TO ZONE   1,    0.000000E+00,    4.845379E+03,    4.893455E+03,
     TO ZONE   2,    4.900004E+03,    0.000000E+00,    4.353583E+03,
     TO ZONE   3,    4.434311E+03,    3.738238E+03,    0.000000E+00,
Total OUT       ,    1.661234E+04,    1.576309E+04,    1.538273E+04,
 IN-OUT         ,   -8.645512E-02,   -4.685367E-05,   -8.504934E-04,
Percent Error   ,   -5.204284E-04,   -2.972366E-07,   -5.528884E-06,
,
Time Step,   1,Stress Period,  81,Sim. Time, 8.100000E+01,,
